reader1,sample,reader_number,mark,distance,ices_area,reader
R10,Com'15_N_32.jpg,10,4,0.063,IIIaN,R10 NOR
R10,7190462.jpg,10,5,0.054,IIIaS,R10 NOR
R10,6932320.jpg,10,3,0.075,IIIaS,R10 NOR
R10,7188166.jpg,10,3,0.125,IIIaN,R10 NOR
R10,Com'15_N_59.jpg,10,3,0.052,IIIaN,R10 NOR
R10,Com'15_N_41.jpg,10,2,0.263,IIIaN,R10 NOR
R10,Com'15_N_31.jpg,10,4,0.026,IIIaN,R10 NOR
R10,7187394.jpg,10,2,0.275,IIIaS,R10 NOR
R10,6932319.jpg,10,3,0.082,IIIaS,R10 NOR
R10,IBTS'16_S_82.jpg,10,5,0.026,IIIaS,R10 NOR
R10,IBTS'16_S_82.jpg,10,2,0.374,IIIaS,R10 NOR
R10,7188165.jpg,10,3,0.14,IIIaN,R10 NOR
R10,7216514.jpg,10,1,0,IIIaS,R10 NOR
R10,6698260.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_S_86.jpg,10,1,0,IIIaS,R10 NOR
R10,7188171.jpg,10,3,0.174,IIIaN,R10 NOR
R10,IBTS'16_S_89.jpg,10,4,0.058,IIIaS,R10 NOR
R10,7188170.jpg,10,1,0,IIIaN,R10 NOR
R10,IBTS'16_N_5.jpg,10,1,0,IIIaN,R10 NOR
R10,7187388.jpg,10,1,0,IIIaS,R10 NOR
R10,7216512.jpg,10,4,0.027,IIIaS,R10 NOR
R10,IBTS'16_N_1.jpg,10,1,0,IIIaN,R10 NOR
R10,Com'15_N_30.jpg,10,3,0.101,IIIaN,R10 NOR
R10,Com'15_N_30.jpg,10,4,0.039,IIIaN,R10 NOR
R10,IBTS'16_S_91.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_S_83.jpg,10,3,0.083,IIIaS,R10 NOR
R10,7188167.jpg,10,3,0.122,IIIaN,R10 NOR
R10,6698282.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_N_20.jpg,10,1,0,IIIaN,R10 NOR
R10,7190487.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_N_4.jpg,10,3,0.13,IIIaN,R10 NOR
R10,IBTS'16_N_20.jpg,10,2,0.283,IIIaN,R10 NOR
R10,IBTS'16_N_4.jpg,10,4,0.036,IIIaN,R10 NOR
R10,Com'15_N_57.jpg,10,3,0.117,IIIaN,R10 NOR
R10,7188168.jpg,10,4,0.044,IIIaN,R10 NOR
R10,Com'15_N_29.jpg,10,1,0,IIIaN,R10 NOR
R10,IBTS'16_N_22.jpg,10,2,0.377,IIIaN,R10 NOR
R10,IBTS'15_S_36.jpg,10,1,0,IIIaS,R10 NOR
R10,Com'15_N_29.jpg,10,2,0.29,IIIaN,R10 NOR
R10,Com'15_N_58.jpg,10,3,0.064,IIIaN,R10 NOR
R10,6932320.jpg,10,1,0,IIIaS,R10 NOR
R10,6932320.jpg,10,2,0.283,IIIaS,R10 NOR
R10,Com'15_N_32.jpg,10,5,0.032,IIIaN,R10 NOR
R10,IBTS'16_S_90.jpg,10,3,0.088,IIIaS,R10 NOR
R10,7187393.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_N_39.jpg,10,1,0,IIIaN,R10 NOR
R10,6932319.jpg,10,2,0.271,IIIaS,R10 NOR
R10,7216515.jpg,10,2,0.278,IIIaS,R10 NOR
R10,IBTS'16_S_82.jpg,10,4,0.082,IIIaS,R10 NOR
R10,Com'15_N_45.jpg,10,2,0.387,IIIaN,R10 NOR
R10,IBTS'16_S_82.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_N_39.jpg,10,3,0.07,IIIaN,R10 NOR
R10,IBTS'16_S_87.jpg,10,4,0.022,IIIaS,R10 NOR
R10,IBTS'16_S_91.jpg,10,3,0.15,IIIaS,R10 NOR
R10,IBTS'16_S_91.jpg,10,2,0.281,IIIaS,R10 NOR
R10,IBTS'16_N_24.jpg,10,3,0.127,IIIaN,R10 NOR
R10,7188170.jpg,10,2,0.407,IIIaN,R10 NOR
R10,Com'15_N_43.jpg,10,3,0.092,IIIaN,R10 NOR
R10,7187393.jpg,10,2,0.321,IIIaS,R10 NOR
R10,7187393.jpg,10,3,0.101,IIIaS,R10 NOR
R10,Com'15_N_30.jpg,10,1,0,IIIaN,R10 NOR
R10,7190495.jpg,10,2,0.246,IIIaS,R10 NOR
R10,Com'15_N_58.jpg,10,1,0,IIIaN,R10 NOR
R10,IBTS'16_N_1.jpg,10,2,0.293,IIIaN,R10 NOR
R10,7190495.jpg,10,3,0.155,IIIaS,R10 NOR
R10,IBTS'16_N_22.jpg,10,1,0,IIIaN,R10 NOR
R10,Com'15_N_57.jpg,10,5,0.043,IIIaN,R10 NOR
R10,7188167.jpg,10,4,0.022,IIIaN,R10 NOR
R10,Com'15_N_42.jpg,10,5,0.029,IIIaN,R10 NOR
R10,IBTS'15_S_34.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_S_80.jpg,10,2,0.272,IIIaS,R10 NOR
R10,IBTS'15_S_34.jpg,10,2,0.388,IIIaS,R10 NOR
R10,IBTS'16_S_80.jpg,10,3,0.143,IIIaS,R10 NOR
R10,7188165.jpg,10,2,0.278,IIIaN,R10 NOR
R10,Com'15_N_57.jpg,10,4,0.035,IIIaN,R10 NOR
R10,6698268.jpg,10,2,0.321,IIIaS,R10 NOR
R10,7190470.jpg,10,4,0.096,IIIaS,R10 NOR
R10,7188172.jpg,10,2,0.244,IIIaN,R10 NOR
R10,7187394.jpg,10,1,0,IIIaS,R10 NOR
R10,6698268.jpg,10,1,0,IIIaS,R10 NOR
R10,Com'15_N_41.jpg,10,1,0,IIIaN,R10 NOR
R10,IBTS'16_S_82.jpg,10,3,0.083,IIIaS,R10 NOR
R10,7216513.jpg,10,1,0,IIIaS,R10 NOR
R10,7188172.jpg,10,1,0,IIIaN,R10 NOR
R10,7190495.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_S_80.jpg,10,4,0.018,IIIaS,R10 NOR
R10,Com'15_N_56.jpg,10,5,0.046,IIIaN,R10 NOR
R10,IBTS'16_N_39.jpg,10,2,0.327,IIIaN,R10 NOR
R10,Com'15_N_41.jpg,10,3,0.209,IIIaN,R10 NOR
R12,IBTS'16_N_5.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_N_21.jpg,12,3,0.094,IIIaN,R12 DNK
R12,Com'15_N_43.jpg,12,5,0.044,IIIaN,R12 DNK
R12,6932320.jpg,12,4,0.057,IIIaS,R12 DNK
R12,7216513.jpg,12,2,0.23,IIIaS,R12 DNK
R12,IBTS'16_N_40.jpg,12,2,0.287,IIIaN,R12 DNK
R12,IBTS'16_N_21.jpg,12,2,0.31,IIIaN,R12 DNK
R12,7187394.jpg,12,1,0,IIIaS,R12 DNK
R12,6941185.jpg,12,1,0,IIIaS,R12 DNK
R12,6698282.jpg,12,4,0.038,IIIaS,R12 DNK
R12,IBTS'16_S_54.jpg,12,3,0.07,IIIaS,R12 DNK
R12,6698264.jpg,12,1,0,IIIaS,R12 DNK
R12,6932321.jpg,12,2,0.288,IIIaS,R12 DNK
R12,6698264.jpg,12,3,0.075,IIIaS,R12 DNK
R12,IBTS'15_S_35.jpg,12,3,0.162,IIIaS,R12 DNK
R12,IBTS'16_N_21.jpg,12,1,0,IIIaN,R12 DNK
R12,6698263.jpg,12,1,0,IIIaS,R12 DNK
R12,6698258.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_S_82.jpg,12,3,0.131,IIIaS,R12 DNK
R12,IBTS'16_S_82.jpg,12,4,0.069,IIIaS,R12 DNK
R12,6698261.jpg,12,5,0.019,IIIaS,R12 DNK
R12,7187385.jpg,12,1,0,IIIaS,R12 DNK
R12,7187385.jpg,12,2,0.246,IIIaS,R12 DNK
R12,7188169.jpg,12,2,0.307,IIIaN,R12 DNK
R12,6932325.jpg,12,1,0,IIIaS,R12 DNK
R12,6698270.jpg,12,2,0.324,IIIaS,R12 DNK
R12,6698270.jpg,12,4,0.05,IIIaS,R12 DNK
R12,6698268.jpg,12,3,0.117,IIIaS,R12 DNK
R12,IBTS'15_S_35.jpg,12,2,0.279,IIIaS,R12 DNK
R12,7187394.jpg,12,2,0.271,IIIaS,R12 DNK
R12,7190470.jpg,12,5,0.049,IIIaS,R12 DNK
R12,6698257.jpg,12,5,0.021,IIIaS,R12 DNK
R12,7187387.jpg,12,1,0,IIIaS,R12 DNK
R12,6932324.jpg,12,2,0.212,IIIaS,R12 DNK
R12,7190462.jpg,12,2,0.207,IIIaS,R12 DNK
R12,6932324.jpg,12,1,0,IIIaS,R12 DNK
R12,7190462.jpg,12,4,0.063,IIIaS,R12 DNK
R12,6698264.jpg,12,4,0.044,IIIaS,R12 DNK
R12,IBTS'16_S_54.jpg,12,4,0.04,IIIaS,R12 DNK
R12,6698262.jpg,12,1,0,IIIaS,R12 DNK
R12,6698281.jpg,12,2,0.3,IIIaS,R12 DNK
R12,Com'15_N_30.jpg,12,2,0.374,IIIaN,R12 DNK
R12,Com'15_N_30.jpg,12,3,0.102,IIIaN,R12 DNK
R12,7188172.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'15_S_35.jpg,12,1,0,IIIaS,R12 DNK
R12,6698264.jpg,12,2,0.345,IIIaS,R12 DNK
R12,6932323.jpg,12,2,0.192,IIIaS,R12 DNK
R12,7187393.jpg,12,2,0.314,IIIaS,R12 DNK
R12,7188170.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_S_89.jpg,12,3,0.121,IIIaS,R12 DNK
R12,IBTS'16_N_5.jpg,12,2,0.279,IIIaN,R12 DNK
R12,7187393.jpg,12,3,0.113,IIIaS,R12 DNK
R12,IBTS'16_S_88.jpg,12,1,0,IIIaS,R12 DNK
R12,6698262.jpg,12,2,0.329,IIIaS,R12 DNK
R12,7187394.jpg,12,3,0.152,IIIaS,R12 DNK
R12,6698268.jpg,12,2,0.308,IIIaS,R12 DNK
R12,6698270.jpg,12,6,0.021,IIIaS,R12 DNK
R12,7187388.jpg,12,3,0.145,IIIaS,R12 DNK
R12,7188172.jpg,12,2,0.236,IIIaN,R12 DNK
R12,7190488.jpg,12,1,0,IIIaS,R12 DNK
R12,7187386.jpg,12,1,0,IIIaS,R12 DNK
R12,7216510.jpg,12,3,0.127,IIIaS,R12 DNK
R12,IBTS'16_S_54.jpg,12,1,0,IIIaS,R12 DNK
R12,6698261.jpg,12,3,0.1,IIIaS,R12 DNK
R12,7188169.jpg,12,1,0,IIIaN,R12 DNK
R12,7188169.jpg,12,3,0.171,IIIaN,R12 DNK
R12,7188170.jpg,12,2,0.148,IIIaN,R12 DNK
R12,6698281.jpg,12,1,0,IIIaS,R12 DNK
R12,6698259.jpg,12,2,0.29,IIIaS,R12 DNK
R12,6698262.jpg,12,3,0.036,IIIaS,R12 DNK
R12,7190470.jpg,12,4,0.072,IIIaS,R12 DNK
R12,Com'15_N_30.jpg,12,4,0.065,IIIaN,R12 DNK
R12,7188174.jpg,12,2,0.3,IIIaN,R12 DNK
R12,7190462.jpg,12,3,0.224,IIIaS,R12 DNK
R12,Com'15_N_32.jpg,12,1,0,IIIaN,R12 DNK
R12,6698263.jpg,12,3,0.156,IIIaS,R12 DNK
R12,7188166.jpg,12,2,0.21,IIIaN,R12 DNK
R12,6932324.jpg,12,3,0.122,IIIaS,R12 DNK
R12,Com'15_N_31.jpg,12,2,0.404,IIIaN,R12 DNK
R12,7187385.jpg,12,3,0.151,IIIaS,R12 DNK
R12,7187385.jpg,12,4,0.124,IIIaS,R12 DNK
R12,7187385.jpg,12,5,0.041,IIIaS,R12 DNK
R12,IBTS'16_N_40.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_31.jpg,12,4,0.07,IIIaN,R12 DNK
R12,7188165.jpg,12,3,0.164,IIIaN,R12 DNK
R12,7216515.jpg,12,3,0.14,IIIaS,R12 DNK
R12,IBTS'16_S_82.jpg,12,2,0.252,IIIaS,R12 DNK
R12,6698269.jpg,12,1,0,IIIaS,R12 DNK
R12,7187393.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_S_80.jpg,12,4,0.031,IIIaS,R12 DNK
R12,7188171.jpg,12,3,0.19,IIIaN,R12 DNK
R12,6698268.jpg,12,6,0.022,IIIaS,R12 DNK
R12,IBTS'16_S_89.jpg,12,4,0.038,IIIaS,R12 DNK
R12,6941185.jpg,12,2,0.293,IIIaS,R12 DNK
R12,6932319.jpg,12,2,0.274,IIIaS,R12 DNK
R12,6698259.jpg,12,1,0,IIIaS,R12 DNK
R12,7187388.jpg,12,2,0.297,IIIaS,R12 DNK
R12,6698256.jpg,12,1,0,IIIaS,R12 DNK
R12,6698257.jpg,12,4,0.031,IIIaS,R12 DNK
R12,7216514.jpg,12,1,0,IIIaS,R12 DNK
R12,7190488.jpg,12,2,0.221,IIIaS,R12 DNK
R12,6698261.jpg,12,1,0,IIIaS,R12 DNK
R12,6698261.jpg,12,4,0.023,IIIaS,R12 DNK
R12,7187386.jpg,12,2,0.296,IIIaS,R12 DNK
R12,6698282.jpg,12,5,0.014,IIIaS,R12 DNK
R12,7187386.jpg,12,3,0.195,IIIaS,R12 DNK
R12,IBTS'16_N_20.jpg,12,4,0.034,IIIaN,R12 DNK
R12,6698270.jpg,12,3,0.068,IIIaS,R12 DNK
R12,6932321.jpg,12,1,0,IIIaS,R12 DNK
R12,7190470.jpg,12,3,0.075,IIIaS,R12 DNK
R12,7187385.jpg,12,6,0.024,IIIaS,R12 DNK
R12,IBTS'16_N_22.jpg,12,4,0.032,IIIaN,R12 DNK
R12,Com'15_N_29.jpg,12,3,0.163,IIIaN,R12 DNK
R12,IBTS'16_N_24.jpg,12,1,0,IIIaN,R12 DNK
R12,6932320.jpg,12,1,0,IIIaS,R12 DNK
R12,Com'15_N_42.jpg,12,5,0.057,IIIaN,R12 DNK
R12,6698263.jpg,12,4,0.038,IIIaS,R12 DNK
R12,6698263.jpg,12,5,0.036,IIIaS,R12 DNK
R12,6932320.jpg,12,5,0.024,IIIaS,R12 DNK
R12,6698264.jpg,12,6,0.02,IIIaS,R12 DNK
R12,Com'15_N_43.jpg,12,6,0.027,IIIaN,R12 DNK
R12,6932319.jpg,12,1,0,IIIaS,R12 DNK
R12,Com'15_N_41.jpg,12,3,0.211,IIIaN,R12 DNK
R12,7188165.jpg,12,2,0.279,IIIaN,R12 DNK
R12,7216515.jpg,12,2,0.263,IIIaS,R12 DNK
R12,IBTS'16_S_82.jpg,12,1,0,IIIaS,R12 DNK
R12,6932319.jpg,12,3,0.075,IIIaS,R12 DNK
R12,7216517.jpg,12,1,0,IIIaS,R12 DNK
R12,6698268.jpg,12,4,0.038,IIIaS,R12 DNK
R12,IBTS'16_S_80.jpg,12,2,0.266,IIIaS,R12 DNK
R12,IBTS'16_S_80.jpg,12,3,0.139,IIIaS,R12 DNK
R12,6698268.jpg,12,5,0.024,IIIaS,R12 DNK
R12,IBTS'16_S_89.jpg,12,2,0.291,IIIaS,R12 DNK
R12,IBTS'16_S_52.jpg,12,4,0.03,IIIaS,R12 DNK
R12,7216512.jpg,12,2,0.241,IIIaS,R12 DNK
R12,6932318.jpg,12,3,0.122,IIIaS,R12 DNK
R12,6698270.jpg,12,5,0.031,IIIaS,R12 DNK
R12,6698269.jpg,12,8,0.024,IIIaS,R12 DNK
R12,6698269.jpg,12,9,0.014,IIIaS,R12 DNK
R12,6698259.jpg,12,3,0.117,IIIaS,R12 DNK
R12,7216514.jpg,12,2,0.253,IIIaS,R12 DNK
R12,6698258.jpg,12,2,0.308,IIIaS,R12 DNK
R12,6698282.jpg,12,2,0.328,IIIaS,R12 DNK
R12,6698258.jpg,12,4,0.058,IIIaS,R12 DNK
R12,6698258.jpg,12,5,0.026,IIIaS,R12 DNK
R12,7190487.jpg,12,2,0.175,IIIaS,R12 DNK
R12,IBTS'16_S_54.jpg,12,2,0.35,IIIaS,R12 DNK
R12,7190486.jpg,12,2,0.265,IIIaS,R12 DNK
R12,7188168.jpg,12,3,0.205,IIIaN,R12 DNK
R12,IBTS'16_S_54.jpg,12,5,0.027,IIIaS,R12 DNK
R12,IBTS'16_N_6.jpg,12,2,0.341,IIIaN,R12 DNK
R12,Com'15_N_29.jpg,12,2,0.254,IIIaN,R12 DNK
R12,7188174.jpg,12,1,0,IIIaN,R12 DNK
R12,7188167.jpg,12,1,0,IIIaN,R12 DNK
R12,7188167.jpg,12,2,0.274,IIIaN,R12 DNK
R12,7188167.jpg,12,3,0.146,IIIaN,R12 DNK
R12,6932320.jpg,12,2,0.213,IIIaS,R12 DNK
R12,6932320.jpg,12,3,0.057,IIIaS,R12 DNK
R12,7216509.jpg,12,1,0,IIIaS,R12 DNK
R12,6698264.jpg,12,5,0.033,IIIaS,R12 DNK
R12,Com'15_N_31.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_59.jpg,12,5,0.088,IIIaN,R12 DNK
R12,7188173.jpg,12,3,0.128,IIIaN,R12 DNK
R12,Com'15_N_31.jpg,12,3,0.06,IIIaN,R12 DNK
R12,6698268.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_N_2.jpg,12,4,0.015,IIIaN,R12 DNK
R12,6698257.jpg,12,3,0.122,IIIaS,R12 DNK
R12,6932323.jpg,12,1,0,IIIaS,R12 DNK
R12,6932323.jpg,12,3,0.128,IIIaS,R12 DNK
R12,7188171.jpg,12,1,0,IIIaN,R12 DNK
R12,7188171.jpg,12,2,0.263,IIIaN,R12 DNK
R12,6698269.jpg,12,2,0.326,IIIaS,R12 DNK
R12,Com'15_N_45.jpg,12,6,0.038,IIIaN,R12 DNK
R12,6698269.jpg,12,3,0.038,IIIaS,R12 DNK
R12,6698270.jpg,12,1,0,IIIaS,R12 DNK
R12,7188170.jpg,12,3,0.234,IIIaN,R12 DNK
R12,IBTS'16_N_3.jpg,12,1,0,IIIaN,R12 DNK
R12,7188170.jpg,12,4,0.06,IIIaN,R12 DNK
R12,IBTS'16_N_3.jpg,12,2,0.324,IIIaN,R12 DNK
R12,IBTS'16_N_22.jpg,12,2,0.354,IIIaN,R12 DNK
R12,6932322.jpg,12,1,0,IIIaS,R12 DNK
R12,6932322.jpg,12,2,0.22,IIIaS,R12 DNK
R12,6698258.jpg,12,3,0.113,IIIaS,R12 DNK
R12,7216510.jpg,12,2,0.25,IIIaS,R12 DNK
R12,7190487.jpg,12,1,0,IIIaS,R12 DNK
R12,6698261.jpg,12,2,0.275,IIIaS,R12 DNK
R12,Com'15_N_43.jpg,12,4,0.101,IIIaN,R12 DNK
R12,7190469.jpg,12,3,0.17,IIIaS,R12 DNK
R12,7190486.jpg,12,3,0.06,IIIaS,R12 DNK
R12,6932325.jpg,12,3,0.073,IIIaS,R12 DNK
R12,IBTS'16_N_22.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_29.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_N_2.jpg,12,3,0.163,IIIaN,R12 DNK
R12,IBTS'16_N_22.jpg,12,3,0.088,IIIaN,R12 DNK
R12,IBTS'15_S_36.jpg,12,1,0,IIIaS,R12 DNK
R12,7190462.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_S_83.jpg,12,4,0.055,IIIaS,R12 DNK
R12,7216513.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'15_S_36.jpg,12,4,0.098,IIIaS,R12 DNK
R12,7188166.jpg,12,3,0.17,IIIaN,R12 DNK
R12,7188173.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_N_39.jpg,12,4,0.014,IIIaN,R12 DNK
R12,Com'15_N_59.jpg,12,3,0.154,IIIaN,R12 DNK
R12,Com'15_N_59.jpg,12,4,0.057,IIIaN,R12 DNK
R12,7216515.jpg,12,1,0,IIIaS,R12 DNK
R12,6698257.jpg,12,2,0.308,IIIaS,R12 DNK
R12,Com'15_N_58.jpg,12,3,0.221,IIIaN,R12 DNK
R12,Com'15_N_58.jpg,12,4,0.038,IIIaN,R12 DNK
R12,IBTS'16_N_40.jpg,12,3,0.099,IIIaN,R12 DNK
R12,Com'15_N_45.jpg,12,5,0.048,IIIaN,R12 DNK
R12,IBTS'16_N_21.jpg,12,4,0.041,IIIaN,R12 DNK
R12,IBTS'16_S_52.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_S_52.jpg,12,2,0.262,IIIaS,R12 DNK
R12,IBTS'16_S_52.jpg,12,3,0.127,IIIaS,R12 DNK
R12,7216512.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_S_89.jpg,12,5,0.038,IIIaS,R12 DNK
R12,IBTS'16_S_89.jpg,12,6,0.043,IIIaS,R12 DNK
R12,6698257.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_N_41.jpg,12,1,0,IIIaN,R12 DNK
R12,7187385.jpg,12,7,0.019,IIIaS,R12 DNK
R12,IBTS'16_N_41.jpg,12,3,0.138,IIIaN,R12 DNK
R12,Com'15_N_58.jpg,12,5,0.036,IIIaN,R12 DNK
R12,7190488.jpg,12,3,0.165,IIIaS,R12 DNK
R12,6698281.jpg,12,4,0.033,IIIaS,R12 DNK
R12,6698281.jpg,12,5,0.028,IIIaS,R12 DNK
R12,Com'15_N_43.jpg,12,2,0.223,IIIaN,R12 DNK
R12,Com'15_N_43.jpg,12,3,0.124,IIIaN,R12 DNK
R12,7190486.jpg,12,1,0,IIIaS,R12 DNK
R12,6932325.jpg,12,2,0.262,IIIaS,R12 DNK
R12,7188168.jpg,12,2,0.226,IIIaN,R12 DNK
R12,7190486.jpg,12,4,0.109,IIIaS,R12 DNK
R12,7188165.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_30.jpg,12,1,0,IIIaN,R12 DNK
R12,7188170.jpg,12,5,0.033,IIIaN,R12 DNK
R12,IBTS'16_N_41.jpg,12,4,0.072,IIIaN,R12 DNK
R12,IBTS'16_N_24.jpg,12,2,0.264,IIIaN,R12 DNK
R12,Com'15_N_46.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_46.jpg,12,2,0.358,IIIaN,R12 DNK
R12,7188166.jpg,12,1,0,IIIaN,R12 DNK
R12,7216513.jpg,12,3,0.18,IIIaS,R12 DNK
R12,IBTS'16_S_53.jpg,12,3,0.088,IIIaS,R12 DNK
R12,7188173.jpg,12,2,0.301,IIIaN,R12 DNK
R12,IBTS'16_N_39.jpg,12,3,0.055,IIIaN,R12 DNK
R12,Com'15_N_41.jpg,12,2,0.256,IIIaN,R12 DNK
R12,IBTS'16_S_88.jpg,12,4,0.04,IIIaS,R12 DNK
R12,7216516.jpg,12,3,0.166,IIIaS,R12 DNK
R12,6932321.jpg,12,3,0.091,IIIaS,R12 DNK
R12,IBTS'16_N_3.jpg,12,3,0.077,IIIaN,R12 DNK
R12,IBTS'16_N_3.jpg,12,4,0.097,IIIaN,R12 DNK
R12,IBTS'16_S_82.jpg,12,5,0.03,IIIaS,R12 DNK
R12,Com'15_N_45.jpg,12,4,0.098,IIIaN,R12 DNK
R12,IBTS'16_S_86.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_N_23.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_S_86.jpg,12,3,0.044,IIIaS,R12 DNK
R12,Com'15_N_44.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_44.jpg,12,2,0.408,IIIaN,R12 DNK
R12,IBTS'16_S_88.jpg,12,3,0.06,IIIaS,R12 DNK
R12,IBTS'16_N_6.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_N_2.jpg,12,2,0.247,IIIaN,R12 DNK
R12,7216512.jpg,12,3,0.095,IIIaS,R12 DNK
R12,6698262.jpg,12,4,0.062,IIIaS,R12 DNK
R12,6698262.jpg,12,5,0.043,IIIaS,R12 DNK
R12,6698281.jpg,12,3,0.101,IIIaS,R12 DNK
R12,6698282.jpg,12,3,0.122,IIIaS,R12 DNK
R12,IBTS'15_S_34.jpg,12,1,0,IIIaS,R12 DNK
R12,6698260.jpg,12,3,0.135,IIIaS,R12 DNK
R12,6698260.jpg,12,4,0.069,IIIaS,R12 DNK
R12,IBTS'15_S_34.jpg,12,4,0.057,IIIaS,R12 DNK
R12,7190487.jpg,12,3,0.15,IIIaS,R12 DNK
R12,7190487.jpg,12,4,0.115,IIIaS,R12 DNK
R12,IBTS'16_N_2.jpg,12,1,0,IIIaN,R12 DNK
R12,6932318.jpg,12,2,0.31,IIIaS,R12 DNK
R12,7190470.jpg,12,2,0.281,IIIaS,R12 DNK
R12,7216512.jpg,12,4,0.06,IIIaS,R12 DNK
R12,6698280.jpg,12,2,0.287,IIIaS,R12 DNK
R12,6698262.jpg,12,6,0.021,IIIaS,R12 DNK
R12,6698262.jpg,12,7,0.023,IIIaS,R12 DNK
R12,Com'15_N_32.jpg,12,2,0.211,IIIaN,R12 DNK
R12,Com'15_N_32.jpg,12,3,0.136,IIIaN,R12 DNK
R12,Com'15_N_46.jpg,12,4,0.047,IIIaN,R12 DNK
R12,Com'15_N_59.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_41.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_S_53.jpg,12,4,0.057,IIIaS,R12 DNK
R12,6932318.jpg,12,1,0,IIIaS,R12 DNK
R12,7190470.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_S_53.jpg,12,5,0.032,IIIaS,R12 DNK
R12,Com'15_N_57.jpg,12,3,0.182,IIIaN,R12 DNK
R12,Com'15_N_57.jpg,12,4,0.059,IIIaN,R12 DNK
R12,6698280.jpg,12,3,0.076,IIIaS,R12 DNK
R12,Com'15_N_45.jpg,12,3,0.079,IIIaN,R12 DNK
R12,IBTS'16_N_40.jpg,12,4,0.047,IIIaN,R12 DNK
R12,IBTS'16_S_80.jpg,12,1,0,IIIaS,R12 DNK
R12,7216517.jpg,12,2,0.301,IIIaS,R12 DNK
R12,IBTS'16_S_82.jpg,12,6,0.039,IIIaS,R12 DNK
R12,IBTS'16_N_23.jpg,12,2,0.361,IIIaN,R12 DNK
R12,6698269.jpg,12,4,0.033,IIIaS,R12 DNK
R12,7188168.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_32.jpg,12,6,0.04,IIIaN,R12 DNK
R12,7190495.jpg,12,2,0.233,IIIaS,R12 DNK
R12,IBTS'16_N_5.jpg,12,4,0.047,IIIaN,R12 DNK
R12,7187388.jpg,12,1,0,IIIaS,R12 DNK
R12,Com'15_N_57.jpg,12,5,0.022,IIIaN,R12 DNK
R12,Com'15_N_33.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_33.jpg,12,2,0.348,IIIaN,R12 DNK
R12,Com'15_N_33.jpg,12,3,0.127,IIIaN,R12 DNK
R12,7216510.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'15_S_34.jpg,12,2,0.386,IIIaS,R12 DNK
R12,6698260.jpg,12,5,0.026,IIIaS,R12 DNK
R12,IBTS'16_N_20.jpg,12,2,0.272,IIIaN,R12 DNK
R12,7216509.jpg,12,2,0.331,IIIaS,R12 DNK
R12,7190495.jpg,12,1,0,IIIaS,R12 DNK
R12,7216516.jpg,12,1,0,IIIaS,R12 DNK
R12,7190468.jpg,12,1,0,IIIaS,R12 DNK
R12,7190468.jpg,12,2,0.274,IIIaS,R12 DNK
R12,IBTS'16_N_1.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_S_83.jpg,12,1,0,IIIaS,R12 DNK
R12,6698263.jpg,12,2,0.238,IIIaS,R12 DNK
R12,IBTS'15_S_36.jpg,12,2,0.263,IIIaS,R12 DNK
R12,IBTS'15_S_36.jpg,12,3,0.135,IIIaS,R12 DNK
